Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
4846,5083897248,deajr0605 (13/20),0,250.25,C Jay Huff F Precious Achiuwa G Ryan Rollins PF Zion Williamson PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Malik Monk,,,
4846,5083897253,deajr0605 (18/20),0,250.25,C Jay Huff F Precious Achiuwa G Ryan Rollins PF Zion Williamson PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Malik Monk,,,
4846,5083989782,Mike154292 (17/20),0,250.25,C Herbert Jones F Precious Achiuwa G Russell Westbrook PF Guerschon Yabusele PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Josh Giddey,,,
4846,5083997529,MelBaez (9/20),0,250.25,C Jay Huff F Precious Achiuwa G Ryan Rollins PF Zion Williamson PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Malik Monk,,,
4846,5084071355,djbender00,0,250.25,C Herbert Jones F Precious Achiuwa G Tre Jones PF Zion Williamson PG Dejounte Murray SF Saddiq Bey SG Trey Murphy III UTIL Malik Monk,,,
4846,5084076482,Longlegs202,0,250.25,C Jay Huff F Julian Champagnie G Toumani Camara PF Tristan da Silva PG Amen Thompson SF Bilal Coulibaly SG Tre Johnson UTIL Victor Wembanyama,,,
4846,5084083513,siyu798 (17/20),0,250.25,C Precious Achiuwa F Kyle Kuzma G Russell Westbrook PF Zion Williamson PG Jalen Suggs SF Ousmane Dieng SG Stephon Castle UTIL Maxime Raynaud,,,
4846,5084096284,InsertCleverPhrase (20/20),0,250.25,C Micah Potter F Tristan da Silva G Josh Giddey PF Bilal Coulibaly PG Reed Sheppard SF Saddiq Bey SG Trey Murphy III UTIL Precious Achiuwa,,,
4846,5084181517,sploush (3/20),0,250.25,C Moritz Wagner F Precious Achiuwa G Jrue Holiday PF Bobby Portis PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Josh Giddey,,,
4846,5084202594,SpeedRacer101 (9/20),0,250.25,C Jericho Sims F Ousmane Dieng G Jalen Suggs PF Daeqwon Plowden PG Dejounte Murray SF Kevin Durant SG Stephon Castle UTIL Josh Giddey,,,
4846,5084202601,SpeedRacer101 (16/20),0,250.25,C Victor Wembanyama F Paolo Banchero G Tre Jones PF Tristan da Silva PG Dejounte Murray SF Ousmane Dieng SG Dylan Harper UTIL Daeqwon Plowden,,,
4846,5084274711,JSB31,0,250.25,C Precious Achiuwa F Paolo Banchero G Ryan Rollins PF Tristan da Silva PG Amen Thompson SF Ousmane Dieng SG Tre Jones UTIL Malik Monk,,,
4872,5083548045,hootiehightower32 (1/20),0,250,C Donovan Clingan F Precious Achiuwa G Ryan Rollins PF Matas Buzelis PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Jalen Suggs,,,
4872,5083604960,minrobertson210 (9/20),0,250,C Bobby Portis F Ousmane Dieng G Amen Thompson PF Zion Williamson PG Ryan Rollins SF Will Riley SG Tre Johnson UTIL Maxime Raynaud,,,
4872,5083606690,sosamightygg22 (1/20),0,250,C Donovan Clingan F Matas Buzelis G Ryan Rollins PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Jalen Suggs,,,
4872,5083635093,j12forheisman (17/20),0,250,C Donovan Clingan F Precious Achiuwa G Jalen Suggs PF Matas Buzelis PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Ryan Rollins,,,
4872,5083695302,LTskelter (20/20),0,250,C Jericho Sims F Ousmane Dieng G Ryan Rollins PF Precious Achiuwa PG Dejounte Murray SF Saddiq Bey SG Trey Murphy III UTIL Matas Buzelis,,,
4872,5083715119,BossPx32 (2/2),0,250,C Victor Wembanyama F Bilal Coulibaly G Collin Sexton PF Justin Champagnie PG Jalen Suggs SF Julian Champagnie SG Tre Jones UTIL Russell Westbrook,,,
4872,5083756590,Emac (4/20),0,250,C Donovan Clingan F Matas Buzelis G Jalen Suggs PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Ryan Rollins,,,
4872,5083771152,kballo83 (10/20),0,250,C Nick Richards F Nique Clifford G Josh Giddey PF Bobby Portis PG Andrew Nembhard SF AJ Green SG Trey Murphy III UTIL Ryan Rollins,,,
4872,5083776790,Dotzism (4/20),0,250,C Donovan Clingan F Matas Buzelis G Jalen Suggs PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Ryan Rollins,,,
4872,5083787981,KingandQueen15 (10/20),0,250,C Donovan Clingan F Matas Buzelis G Jalen Suggs PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Ryan Rollins,,,
4872,5083795005,Beezy269 (12/20),0,250,C Donovan Clingan F Matas Buzelis G Jalen Suggs PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Ryan Rollins,,,
4872,5083818918,EYEGotcha (1/2),0,250,C Jay Huff F Precious Achiuwa G Tre Jones PF Leaky Black PG Dejounte Murray SF Saddiq Bey SG Trey Murphy III UTIL Ryan Rollins,,,
4872,5083824070,EYEGotcha (2/2),0,250,C Jay Huff F Precious Achiuwa G Tre Jones PF Leaky Black PG Dejounte Murray SF Saddiq Bey SG Trey Murphy III UTIL Ryan Rollins,,,
4872,5083838001,hopscotch333 (1/20),0,250,C Donovan Clingan F Matas Buzelis G Jalen Suggs PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Ryan Rollins,,,
4872,5083854242,Modsquad13 (10/20),0,250,C Donovan Clingan F Matas Buzelis G Jalen Suggs PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Ryan Rollins,,,
4872,5083876382,AstroPepper (8/20),0,250,C Precious Achiuwa F Ousmane Dieng G Ryan Rollins PF Matas Buzelis PG Dejounte Murray SF Saddiq Bey SG Cam Thomas UTIL Jrue Holiday,,,
4872,5083883659,big_dog7 (5/6),0,250,C Precious Achiuwa F Saddiq Bey G Trey Murphy III PF Jerami Grant PG Dejounte Murray SF Ousmane Dieng SG Tre Jones UTIL Jalen Suggs,,,
4872,5083953431,AMayberry23 (2/20),0,250,C Donovan Clingan F Precious Achiuwa G Ryan Rollins PF Matas Buzelis PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Jalen Suggs,,,
4872,5083987567,theREVENGEkid (8/20),0,250,C Donovan Clingan F Matas Buzelis G Jalen Suggs PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Ryan Rollins,,,
4872,5083989776,Mike154292 (11/20),0,250,C Herbert Jones F Kevin Durant G Josh Giddey PF Tristan da Silva PG Ryan Rollins SF Ousmane Dieng SG Tre Jones UTIL Russell Westbrook,,,
4872,5084017260,Taker1977 (1/20),0,250,C Donovan Clingan F Ousmane Dieng G Josh Giddey PF Bobby Portis PG Ryan Rollins SF Tristan da Silva SG Stephon Castle UTIL Precious Achiuwa,,,
4872,5084076074,Jet411980 (11/20),0,250,C Donovan Clingan F Precious Achiuwa G Jalen Suggs PF Matas Buzelis PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Ryan Rollins,,,
4872,5084076186,j.pres0 (2/20),0,250,C Donovan Clingan F Matas Buzelis G Ryan Rollins PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Jalen Suggs,,,
4872,5084083925,DivineGlory (11/20),0,250,C Victor Wembanyama F Precious Achiuwa G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Cam Thomas UTIL Tre Jones,,,
4872,5084117518,jaycen123 (6/20),0,250,C Donovan Clingan F Matas Buzelis G Ryan Rollins PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Jalen Suggs,,,
4872,5084146206,jesse.awalt (6/20),0,250,C Donovan Clingan F Precious Achiuwa G Jalen Suggs PF Matas Buzelis PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Ryan Rollins,,,
4872,5084152814,dfwtsx08 (12/20),0,250,C Wendell Carter Jr. F Precious Achiuwa G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Matas Buzelis,,,
4872,5084168941,Dmcgowan12 (1/2),0,250,C Victor Wembanyama F Leaky Black G Collin Sexton PF Julian Champagnie PG Ryan Rollins SF Ousmane Dieng SG Tre Jones UTIL Amen Thompson,,,
4872,5084171682,SpeakoftheDevs (6/9),0,250,C Precious Achiuwa F Ousmane Dieng G Isaac Okoro PF Zion Williamson PG Russell Westbrook SF Bilal Coulibaly SG Trey Murphy III UTIL Josh Giddey,,,
4872,5084172727,edb11 (1/4),0,250,C Donovan Clingan F Matas Buzelis G Jalen Suggs PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Ryan Rollins,,,
4872,5084204435,ed410912 (7/8),0,250,C Drew Eubanks F Ousmane Dieng G Amen Thompson PF Zion Williamson PG Scoot Henderson SF Julian Champagnie SG Tre Jones UTIL Victor Wembanyama,,,
4872,5084241057,legreat19 (3/20),0,250,C Jay Huff F Ousmane Dieng G Josh Giddey PF Precious Achiuwa PG Ryan Rollins SF Leaky Black SG Trey Murphy III UTIL Donovan Clingan,,,
4872,5084249017,Extraqtt (15/20),0,250,C Donovan Clingan F Matas Buzelis G Ryan Rollins PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Jalen Suggs,,,
4872,5084265159,bengra99 (1/2),0,250,C Donovan Clingan F Precious Achiuwa G Ryan Rollins PF Matas Buzelis PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Jalen Suggs,,,
4872,5084283906,winwonsoon,0,250,C Herbert Jones F Saddiq Bey G Malik Monk PF Zion Williamson PG Dejounte Murray SF Justin Champagnie SG Trey Murphy III UTIL Maxime Raynaud,,,
4907,5083547230,leszigler (9/20),0,249.75,C Jay Huff F Paolo Banchero G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Stephon Castle UTIL T.J. McConnell,,,
4907,5083557489,jlegrand22 (3/20),0,249.75,C Donovan Clingan F Precious Achiuwa G Dejounte Murray PF Matas Buzelis PG Russell Westbrook SF Ousmane Dieng SG Isaac Okoro UTIL Ryan Rollins,,,
4907,5083696037,stephenjameel (9/19),0,249.75,C Bobby Portis F Precious Achiuwa G Josh Giddey PF Zion Williamson PG Dejounte Murray SF Isaac Okoro SG Trey Murphy III UTIL Ousmane Dieng,,,
4907,5083709419,mlief (17/20),0,249.75,C Victor Wembanyama F Ousmane Dieng G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Tristan da Silva SG Cam Thomas UTIL Jalen Suggs,,,
4907,5083736409,pafredricks (13/20),0,249.75,C Bobby Portis F Isaac Okoro G Josh Giddey PF Zion Williamson PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Precious Achiuwa,,,
4907,5083776352,falstaff64 (13/20),0,249.75,C Wendell Carter Jr. F Pascal Siakam G Jrue Holiday PF Precious Achiuwa PG Jalen Suggs SF Ousmane Dieng SG Malik Monk UTIL Donovan Clingan,,,
4907,5083786994,GetemUp102,0,249.75,C Precious Achiuwa F Matas Buzelis G Collin Sexton PF Jerami Grant PG Jrue Holiday SF Bilal Coulibaly SG Trey Murphy III UTIL Tristan da Silva,,,
4907,5083792037,Epatrick10172020 (4/5),0,249.75,C Herbert Jones F Bobby Portis G Dejounte Murray PF Guerschon Yabusele PG Scoot Henderson SF Nique Clifford SG Tre Jones UTIL Victor Wembanyama,,,
4907,5083868913,Balchteri (4/4),0,249.75,C Donovan Clingan F Saddiq Bey G Tre Jones PF Leaky Black PG Amen Thompson SF Jarace Walker SG Toumani Camara UTIL Bobby Portis,,,
4907,5083869452,benp34 (4/20),0,249.75,C Donovan Clingan F Precious Achiuwa G Ryan Rollins PF Matas Buzelis PG Dejounte Murray SF Ousmane Dieng SG Isaac Okoro UTIL Russell Westbrook,,,
4907,5083927650,mellow720,0,249.75,C Victor Wembanyama F AJ Green G Russell Westbrook PF Guerschon Yabusele PG T.J. McConnell SF Saddiq Bey SG Tre Jones UTIL Jalen Suggs,,,
4907,5083941639,jah_586 (11/20),0,249.75,C Victor Wembanyama F Isaac Okoro G Ryan Rollins PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Cam Thomas UTIL Maxime Raynaud,,,
4907,5083989773,Mike154292 (8/20),0,249.75,C Victor Wembanyama F Tristan da Silva G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Cam Thomas UTIL Jalen Suggs,,,
4907,5084042405,mvpkg (8/20),0,249.75,C Precious Achiuwa F Deni Avdija G Jrue Holiday PF Julian Champagnie PG Ryan Rollins SF Ousmane Dieng SG Tre Jones UTIL Maxime Raynaud,,,
4907,5084048555,mikey300,0,249.75,C Guerschon Yabusele F Jarace Walker G Trey Murphy III PF Leaky Black PG Ryan Rollins SF Collin Sexton SG Nique Clifford UTIL Russell Westbrook,,,
4907,5084090292,Choboy (6/20),0,249.75,C Moritz Wagner F Precious Achiuwa G Malik Monk PF Paolo Banchero PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Ryan Rollins,,,
4907,5084090302,Choboy (16/20),0,249.75,C Moritz Wagner F Precious Achiuwa G Malik Monk PF Paolo Banchero PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Ryan Rollins,,,
4907,5084092331,Chupa257 (1/7),0,249.75,C Jay Huff F Precious Achiuwa G Ryan Rollins PF Bobby Portis PG Jalen Suggs SF Ousmane Dieng SG Trey Murphy III UTIL Donovan Clingan,,,
4907,5084092332,Chupa257 (2/7),0,249.75,C Jay Huff F Precious Achiuwa G Ryan Rollins PF Bobby Portis PG Jalen Suggs SF Ousmane Dieng SG Trey Murphy III UTIL Donovan Clingan,,,
4907,5084092334,Chupa257 (4/7),0,249.75,C Jay Huff F Precious Achiuwa G Ryan Rollins PF Bobby Portis PG Jalen Suggs SF Ousmane Dieng SG Trey Murphy III UTIL Donovan Clingan,,,
4907,5084099973,Chupa257 (6/7),0,249.75,C Jay Huff F Precious Achiuwa G Ryan Rollins PF Bobby Portis PG Jalen Suggs SF Ousmane Dieng SG Trey Murphy III UTIL Donovan Clingan,,,
4907,5084101159,y2kFrog (16/20),0,249.75,C Victor Wembanyama F Julian Champagnie G Toumani Camara PF Saddiq Bey PG Trey Murphy III SF Ousmane Dieng SG Quenton Jackson UTIL Precious Achiuwa,,,
4907,5084147534,morlune (17/20),0,249.75,C Victor Wembanyama F Precious Achiuwa G Tre Jones PF Zion Williamson PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Robert Williams,,,
4907,5084180894,ZipJip (2/4),0,249.75,C Jay Huff F Leaky Black G Reed Sheppard PF Paolo Banchero PG De'Aaron Fox SF Tristan da Silva SG Tre Jones UTIL Dejounte Murray,,,
4907,5084192131,Archangelaaron (3/20),0,249.75,C Alperen Sengun F Guerschon Yabusele G Malik Monk PF Jerami Grant PG Jevon Carter SF Kevin Durant SG Cam Thomas UTIL Josh Giddey,,,
4907,5084193161,seth37iso (15/20),0,249.75,C Moritz Wagner F Kevin Durant G Russell Westbrook PF Zion Williamson PG Trey Murphy III SF Devin Vassell SG Cam Thomas UTIL Tre Jones,,,
4907,5084206674,kgaah01 (6/20),0,249.75,C Jericho Sims F Ousmane Dieng G Josh Giddey PF Precious Achiuwa PG Ryan Rollins SF Julian Champagnie SG Tre Jones UTIL Victor Wembanyama,,,
4907,5084221847,genise901 (12/20),0,249.75,C Jay Huff F Guerschon Yabusele G Tre Johnson PF Bilal Coulibaly PG Amen Thompson SF Collin Sexton SG Tre Jones UTIL Victor Wembanyama,,,
4907,5084221849,genise901 (14/20),0,249.75,C Victor Wembanyama F Guerschon Yabusele G Tre Johnson PF Bilal Coulibaly PG Amen Thompson SF Collin Sexton SG Tre Jones UTIL Jay Huff,,,
4907,5084231104,Chupa257 (7/7),0,249.75,C Jay Huff F Precious Achiuwa G Ryan Rollins PF Bobby Portis PG Jalen Suggs SF Ousmane Dieng SG Trey Murphy III UTIL Donovan Clingan,,,
4907,5084231660,hondamxr11,0,249.75,C Maxime Raynaud F Jarace Walker G Dejounte Murray PF Precious Achiuwa PG Tre Jones SF Leaky Black SG Nique Clifford UTIL Amen Thompson,,,
4907,5084252335,jddsaf (14/20),0,249.75,C Jay Huff F Precious Achiuwa G Ryan Rollins PF Bobby Portis PG Jalen Suggs SF Ousmane Dieng SG Trey Murphy III UTIL Donovan Clingan,,,
4907,5084266496,Briancohen2 (18/20),0,249.75,C Maxime Raynaud F Nique Clifford G Ryan Rollins PF Precious Achiuwa PG De'Aaron Fox SF Ousmane Dieng SG Trey Murphy III UTIL Tre Jones,,,
4907,5084266915,claytankgunner (4/20),0,249.75,C Victor Wembanyama F Jerami Grant G Ryan Rollins PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Moritz Wagner,,,
4907,5084266923,claytankgunner (12/20),0,249.75,C Moritz Wagner F Precious Achiuwa G Ryan Rollins PF Paolo Banchero PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Malik Monk,,,
4907,5084282883,ayotayo (20/20),0,249.75,C Moritz Wagner F Ousmane Dieng G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Saddiq Bey SG Tre Jones UTIL Victor Wembanyama,,,
4943,5083331350,taka082576 (5/20),0,249.5,C Donovan Clingan F Ousmane Dieng G Jrue Holiday PF Precious Achiuwa PG Ryan Rollins SF Saddiq Bey SG Malik Monk UTIL Nique Clifford,,,
4943,5083581180,11baller20 (12/15),0,249.5,C Donovan Clingan F Ousmane Dieng G Nique Clifford PF Precious Achiuwa PG Ryan Rollins SF Julian Champagnie SG Trey Murphy III UTIL Maxime Raynaud,,,
4943,5083678912,Minlaian1000 (10/20),0,249.5,C Jay Huff F Precious Achiuwa G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Stephon Castle UTIL Jrue Holiday,,,
4943,5083873728,Archam76 (2/8),0,249.5,C Guerschon Yabusele F Julian Champagnie G Reed Sheppard PF Precious Achiuwa PG Amen Thompson SF Nique Clifford SG Stephon Castle UTIL Bobby Portis,,,
4943,5083941641,jah_586 (13/20),0,249.5,C Precious Achiuwa F Ousmane Dieng G Ryan Rollins PF Matas Buzelis PG Dejounte Murray SF Saddiq Bey SG Jevon Carter UTIL Josh Giddey,,,
4943,5083986436,falconmich (11/20),0,249.5,C Donovan Clingan F Pascal Siakam G Ryan Rollins PF Micah Potter PG Trey Murphy III SF Ousmane Dieng SG Malik Monk UTIL Precious Achiuwa,,,
4943,5084024695,cnote6 (2/14),0,249.5,C Herbert Jones F Derik Queen G Jeremiah Fears PF Zion Williamson PG Dejounte Murray SF Saddiq Bey SG Trey Murphy III UTIL Dylan Harper,,,
4943,5084053868,acmilan555666 (17/20),0,249.5,C Jay Huff F Precious Achiuwa G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Stephon Castle UTIL Jrue Holiday,,,
4943,5084065124,WaveyJones18 (6/20),0,249.5,C Precious Achiuwa F Jerami Grant G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Alperen Sengun,,,
4943,5084075506,hendog83,0,249.5,C Maxime Raynaud F Justin Champagnie G Collin Sexton PF Jerami Grant PG De'Aaron Fox SF Jarace Walker SG Trey Murphy III UTIL Wendell Carter Jr.,,,
4943,5084144240,emoneybags092381,0,249.5,C Jay Huff F Zion Williamson G Dylan Harper PF Paolo Banchero PG Trae Young SF Toumani Camara SG Malik Monk UTIL Obi Toppin,,,
4943,5084192840,hardhatman (7/20),0,249.5,C Victor Wembanyama F Precious Achiuwa G Nique Clifford PF Tristan da Silva PG Russell Westbrook SF Ousmane Dieng SG Tre Jones UTIL Guerschon Yabusele,,,
4943,5084193158,seth37iso (12/20),0,249.5,C Moritz Wagner F Precious Achiuwa G Malik Monk PF Zion Williamson PG Cam Thomas SF Kevin Durant SG Stephon Castle UTIL Jrue Holiday,,,
4943,5084201770,Joecfall2006 (16/20),0,249.5,C Donovan Clingan F Guerschon Yabusele G Ryan Rollins PF Bobby Portis PG Jalen Suggs SF Ousmane Dieng SG Trey Murphy III UTIL Maxime Raynaud,,,
4943,5084219788,deez516 (16/20),0,249.5,C Maxime Raynaud F Precious Achiuwa G Jrue Holiday PF Tristan da Silva PG Amen Thompson SF Ousmane Dieng SG Tre Jones UTIL Donovan Clingan,,,
4943,5084220644,troubledsoe (12/20),0,249.5,C Jericho Sims F Desmond Bane G Jrue Holiday PF Leaky Black PG De'Aaron Fox SF Ousmane Dieng SG Trey Murphy III UTIL Dejounte Murray,,,
4943,5084220648,troubledsoe (13/20),0,249.5,C Jericho Sims F Desmond Bane G Jrue Holiday PF Leaky Black PG De'Aaron Fox SF Ousmane Dieng SG Trey Murphy III UTIL Dejounte Murray,,,
4943,5084236336,pcocoros,0,249.5,C Donovan Clingan F Nique Clifford G Ryan Rollins PF Precious Achiuwa PG Russell Westbrook SF Tristan da Silva SG Reed Sheppard UTIL Nick Richards,,,
4943,5084268373,shazam926 (4/4),0,249.5,C Jay Huff F Zion Williamson G Dejounte Murray PF Precious Achiuwa PG Russell Westbrook SF Ousmane Dieng SG Tre Jones UTIL Ryan Rollins,,,
4943,5084272570,kennywil6,0,249.5,C Maxime Raynaud F Jerami Grant G Jrue Holiday PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Herbert Jones,,,
4943,5084283548,Gleeee301 (9/20),0,249.5,C Donovan Clingan F Ousmane Dieng G Trey Murphy III PF Precious Achiuwa PG Ryan Rollins SF Julian Champagnie SG Nique Clifford UTIL Maxime Raynaud,,,
4964,5083446078,melvincali (6/20),0,249.25,C Herbert Jones F Daeqwon Plowden G Ryan Rollins PF Bobby Portis PG Jalen Suggs SF Kevin Durant SG Stephon Castle UTIL Malik Monk,,,
4964,5083554904,11baller20 (8/15),0,249.25,C Precious Achiuwa F Toumani Camara G Ryan Rollins PF Julian Champagnie PG Jrue Holiday SF Ousmane Dieng SG Trey Murphy III UTIL Maxime Raynaud,,,
4964,5083577893,My_sons (5/20),0,249.25,C Guerschon Yabusele F Precious Achiuwa G Jalen Suggs PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Amen Thompson,,,
4964,5083586392,HockeyCardsPlus (6/20),0,249.25,C Maxime Raynaud F Ousmane Dieng G Jrue Holiday PF Precious Achiuwa PG Ryan Rollins SF Julian Champagnie SG Trey Murphy III UTIL Toumani Camara,,,
4964,5083598145,ByronCenter (1/4),0,249.25,C Robert Williams F Justin Champagnie G Dejounte Murray PF Julian Champagnie PG Jrue Holiday SF Nique Clifford SG Trey Murphy III UTIL Russell Westbrook,,,
4964,5083604954,minrobertson210 (3/20),0,249.25,C Bobby Portis F Will Riley G Amen Thompson PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Toumani Camara,,,
4964,5083628193,Sandcobra (4/20),0,249.25,C Maxime Raynaud F Jerami Grant G Desmond Bane PF Precious Achiuwa PG De'Aaron Fox SF Devin Vassell SG Tre Jones UTIL Herbert Jones,,,
4964,5083658811,Spocker14 (9/20),0,249.25,C Herbert Jones F Precious Achiuwa G Josh Giddey PF Tristan da Silva PG Dejounte Murray SF Kyle Kuzma SG Trey Murphy III UTIL Russell Westbrook,,,
4964,5083689471,ChiefKingdom1987,0,249.25,C Robert Williams F Jabari Smith Jr. G Nique Clifford PF Precious Achiuwa PG Amen Thompson SF Collin Sexton SG Dylan Harper UTIL Reed Sheppard,,,
4964,5083771158,kballo83 (16/20),0,249.25,C Precious Achiuwa F Ousmane Dieng G Ryan Rollins PF Jerami Grant PG Josh Giddey SF Julian Champagnie SG Trey Murphy III UTIL Robert Williams,,,
4964,5083835897,cmalmg02 (2/5),0,249.25,C Maxime Raynaud F Nique Clifford G Dejounte Murray PF Precious Achiuwa PG Ryan Rollins SF Kevin Durant SG Cam Thomas UTIL Ousmane Dieng,,,
4964,5083843534,Stree (11/20),0,249.25,C Precious Achiuwa F Ousmane Dieng G Ryan Rollins PF Leaky Black PG Dejounte Murray SF Saddiq Bey SG Trey Murphy III UTIL Matas Buzelis,,,
4964,5083857218,cachedinar (20/20),0,249.25,C Victor Wembanyama F Isaac Okoro G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Collin Sexton UTIL Precious Achiuwa,,,
